Feature,Importance
swta_f_28,0.0034210635
min_duration_pause_c,0.0034117016
comp_prod_f_20,0.0034026091
swta_f_36,0.0033874593
swta_f_51,0.0033782758
comp_prod_f_31,0.0033772998
comp_prod_f_30,0.0033723018
swta_f_50,0.003368342
gap_before_mean_gap_p2c,0.0033563229
swta_f_4,0.003345561
comp_prod_f_19,0.0033445563
comp_prod_f_65,0.0033194183
swta_f_8,0.0032592462
count_production,0.0032462832
comp_prod_f_45,0.0032421197
count_pause_p,0.0032357385
swta_f_49,0.0032298022
comp_prod_f_48,0.0032286907
min_duration_pause_p,0.0032283342
swta_f_45,0.003213812
comp_prod_f_49,0.0032092936
comp_prod_f_56,0.003199261
comp_prod_f_58,0.0031906536
gap_before_mean_production,0.0031893074
comp_prod_f_37,0.003185413
swta_f_43,0.003184182
swta_f_63,0.0031482629
std_duration_pause_c,0.0031186491
gap_before_std_production,0.003103087
comp_prod_f_53,0.0030842077
swta_f_23,0.003082414
comp_prod_f_40,0.0030760525
comp_prod_f_27,0.003008312
comp_prod_f_63,0.0029703514
swta_f_64,0.0029338927
comp_prod_f_26,0.0029273508
swta_f_58,0.0029161202
comp_prod_f_5,0.002903308
swta_f_7,0.002899863
swta_f_56,0.0028972302
comp_prod_f_52,0.0028920248
median_duration_pause_c,0.0028723048
swta_f_65,0.0028510317
swta_f_21,0.002850802
swta_f_29,0.0028365292
comp_prod_f_29,0.0028330116
comp_prod_f_8,0.002792578
comp_prod_f_54,0.0027839416
swta_f_34,0.002766413
comp_prod_f_12,0.0027484267
comp_prod_f_43,0.0027448358
comp_prod_f_42,0.002731758
swta_f_62,0.002709121
comp_prod_f_51,0.0026718087
duration_gap_p2c,0.0026490756
comp_prod_f_6,0.00264649
swta_f_12,0.0026322063
std_duration_gap_c2p,0.0025841282
swta_f_5,0.002581841
count_pause_c,0.0025618009
gap_before_std_pause_c,0.0025547512
comp_prod_f_28,0.0025087022
swta_f_6,0.002494102
swta_f_18,0.0024306623
swta_f_9,0.0024057382
std_duration_gap_p2c,0.0023900913
comp_prod_f_9,0.0021755886
comp_prod_f_34,0.0021442277
comp_prod_f_62,0.0016639295
proportion_time_pause_c,0.0
rate_pause_p,0.0
rate_production,0.0
swta_f_61,0.0
comp_prod_f_61,0.0
proportion_time_production,0.0
rate_gap_c2p,0.0
gap_before_std_gap_p2c,0.0
swta_f_39,0.0
proportion_time_gap_p2c,0.0
rate_comprehension,0.0
rate_gap_p2c,0.0
proportion_time_gap_c2p,0.0
comp_prod_f_17,0.0
comp_prod_f_39,0.0
proportion_time_comprehension,0.0
rate_pause_c,0.0
swta_f_17,0.0
proportion_time_pause_p,0.0
