Feature,Importance
comp_prod_f_23,0.003106128
swta_f_8,0.0030981228
comp_prod_f_28,0.0030952685
swta_f_64,0.0030859667
swta_f_58,0.0030678033
std_duration_gap_c2p,0.0030445484
comp_prod_f_8,0.0030436588
comp_prod_f_43,0.003021994
comp_prod_f_51,0.0030035442
comp_prod_f_12,0.0029956533
comp_prod_f_63,0.0029724464
swta_f_53,0.0029496485
comp_prod_f_56,0.002889795
comp_prod_f_14,0.002887765
comp_prod_f_57,0.002887592
comp_prod_f_30,0.0028298462
swta_f_50,0.0028297862
swta_f_56,0.0028030048
comp_prod_f_65,0.002795496
comp_prod_f_6,0.00278964
swta_f_62,0.0027657428
swta_f_45,0.0027575411
comp_prod_f_52,0.0027517453
comp_prod_f_5,0.0027311954
comp_prod_f_9,0.0027260226
gap_before_mean_production,0.0027141226
swta_f_6,0.0027089026
swta_f_40,0.0027076362
swta_f_9,0.0025600307
comp_prod_f_58,0.0025420384
comp_prod_f_45,0.0024270858
swta_f_21,0.0019977398
count_pause_c,0.0018838079
swta_f_65,0.0017137497
proportion_time_production,0.0
comp_prod_f_61,0.0
rate_pause_p,0.0
rate_comprehension,0.0
proportion_time_comprehension,0.0
rate_production,0.0
swta_f_39,0.0
proportion_time_pause_c,0.0
proportion_time_pause_p,0.0
rate_pause_c,0.0
rate_gap_p2c,0.0
proportion_time_gap_p2c,0.0
gap_before_std_gap_p2c,0.0
comp_prod_f_17,0.0
swta_f_61,0.0
rate_gap_c2p,0.0
comp_prod_f_39,0.0
proportion_time_gap_c2p,0.0
swta_f_17,0.0
gap_before_std_gap_c2p,0.0
