Feature,Importance
swta_f_37,0.003308311
gap_before_mean_production,0.003308293
std_duration_pause_c,0.0033054913
count_gap_p2c,0.003279674
swta_f_45,0.0032571834
swta_f_7,0.0032506017
count_production,0.0032453067
comp_prod_f_9,0.0032350242
comp_prod_f_21,0.0032232981
swta_f_53,0.0032212657
swta_f_30,0.0032189747
swta_f_56,0.0031897319
swta_f_31,0.0031519046
gap_before_std_production,0.0031294485
duration_gap_p2c,0.0031070362
swta_f_34,0.0030488367
swta_f_28,0.003048776
comp_prod_f_42,0.0030429524
swta_f_29,0.0030424183
comp_prod_f_51,0.0030093384
comp_prod_f_65,0.0030045845
swta_f_5,0.002971874
swta_f_62,0.0029222036
comp_prod_f_52,0.002913637
comp_prod_f_6,0.002898043
comp_prod_f_45,0.0028839575
comp_prod_f_48,0.0028772873
swta_f_40,0.0028522052
comp_prod_f_56,0.0028384782
comp_prod_f_27,0.0028326474
swta_f_18,0.0028270222
swta_f_8,0.0028195395
swta_f_64,0.0028099676
comp_prod_f_54,0.0027994253
comp_prod_f_58,0.0027942667
count_pause_p,0.0027935181
swta_f_43,0.0027456076
comp_prod_f_43,0.0027341386
swta_f_58,0.0026818207
swta_f_21,0.002672362
swta_f_9,0.0026640357
swta_f_65,0.0025525813
swta_f_12,0.0024830925
comp_prod_f_28,0.0024503206
comp_prod_f_34,0.0022662783
rate_pause_p,0.0
rate_production,0.0
proportion_time_comprehension,0.0
rate_comprehension,0.0
proportion_time_production,0.0
comp_prod_f_61,0.0
swta_f_39,0.0
proportion_time_pause_p,0.0
rate_pause_c,0.0
proportion_time_pause_c,0.0
rate_gap_p2c,0.0
swta_f_61,0.0
gap_before_std_gap_p2c,0.0
rate_gap_c2p,0.0
comp_prod_f_39,0.0
proportion_time_gap_c2p,0.0
swta_f_17,0.0
comp_prod_f_17,0.0
proportion_time_gap_p2c,0.0
