Feature,Importance
gap_before_mean_production,0.0029775351
comp_prod_f_65,0.0029760026
comp_prod_f_31,0.0029696864
comp_prod_f_8,0.002962575
comp_prod_f_10,0.0029384464
count_production,0.0029308982
swta_f_5,0.0029082503
comp_prod_f_7,0.0028957292
comp_prod_f_9,0.0028929613
comp_prod_f_6,0.0028917547
swta_f_7,0.0028847933
comp_prod_f_1,0.0028690682
comp_prod_f_14,0.0028524415
swta_f_56,0.002848893
comp_prod_f_34,0.0028139015
comp_prod_f_45,0.0027976742
comp_prod_f_5,0.0027962022
swta_f_62,0.002740587
comp_prod_f_12,0.0027305349
comp_prod_f_52,0.0027030064
swta_f_8,0.0026830835
comp_prod_f_42,0.0026807438
swta_f_6,0.0026348387
comp_prod_f_30,0.0026104967
comp_prod_f_63,0.002598074
swta_f_65,0.002590159
swta_f_40,0.0024589659
comp_prod_f_40,0.002406736
gap_before_std_pause_c,0.0023875209
swta_f_12,0.0023837793
mean_duration_gap_c2p,0.0023683305
std_duration_gap_c2p,0.0023609134
swta_f_18,0.0022009746
comp_prod_f_62,0.0019174145
gap_before_std_gap_c2p,0.0
rate_pause_c,0.0
rate_production,0.0
comp_prod_f_61,0.0
proportion_time_production,0.0
rate_comprehension,0.0
proportion_time_comprehension,0.0
rate_pause_p,0.0
proportion_time_pause_p,0.0
proportion_time_pause_c,0.0
proportion_time_gap_c2p,0.0
comp_prod_f_17,0.0
swta_f_17,0.0
rate_gap_p2c,0.0
proportion_time_gap_p2c,0.0
gap_before_std_gap_p2c,0.0
swta_f_39,0.0
rate_gap_c2p,0.0
swta_f_61,0.0
comp_prod_f_39,0.0
