Feature,Importance
comp_prod_f_58,0.0032587214
comp_prod_f_30,0.003244386
max_duration_gap_c2p,0.003225212
std_duration_gap_p2c,0.0032236641
comp_prod_f_52,0.003221702
comp_prod_f_20,0.0032096037
comp_prod_f_49,0.003202885
swta_f_43,0.0031919524
min_duration_gap_c2p,0.003191483
swta_f_6,0.003189981
comp_prod_f_64,0.0031866496
swta_f_51,0.003182084
comp_prod_f_9,0.0031721976
comp_prod_f_29,0.0031681948
swta_f_28,0.003165641
swta_f_23,0.0031645284
comp_prod_f_63,0.0031225781
comp_prod_f_48,0.0031186694
comp_prod_f_42,0.003117589
comp_prod_f_19,0.003114156
comp_prod_f_54,0.0031127
swta_f_31,0.00310476
count_pause_p,0.0031010767
swta_f_41,0.003088305
swta_f_27,0.0030864752
comp_prod_f_27,0.0030653714
comp_prod_f_31,0.0030475485
comp_prod_f_62,0.003044435
swta_f_58,0.003017894
swta_f_52,0.0030072026
comp_prod_f_7,0.0030012592
comp_prod_f_40,0.002992963
swta_f_8,0.0029614344
swta_f_53,0.0029428313
swta_f_9,0.0028869254
comp_prod_f_5,0.0028780452
swta_f_45,0.0028670367
comp_prod_f_45,0.0028385557
swta_f_7,0.002812625
swta_f_19,0.0027970767
comp_prod_f_57,0.0027946488
comp_prod_f_43,0.0027717086
swta_f_56,0.0027347151
swta_f_62,0.0026733566
swta_f_5,0.0025798052
swta_f_64,0.0025662477
comp_prod_f_28,0.002558301
swta_f_34,0.0024525793
comp_prod_f_6,0.0023716018
swta_f_65,0.0023517588
swta_f_12,0.0022650184
swta_f_18,0.0021806962
swta_f_17,0.0
swta_f_39,0.0
rate_gap_c2p,0.0
proportion_time_gap_c2p,0.0
comp_prod_f_61,0.0
rate_gap_p2c,0.0
proportion_time_gap_p2c,0.0
rate_pause_p,0.0
rate_pause_c,0.0
swta_f_61,0.0
comp_prod_f_39,0.0
comp_prod_f_17,0.0
proportion_time_pause_c,0.0
proportion_time_pause_p,0.0
gap_before_std_gap_p2c,0.0
proportion_time_comprehension,0.0
proportion_time_production,0.0
rate_comprehension,0.0
rate_production,0.0
